Job ID,Job Title,Company,Salary Range,Required Experience,Remote,Description Length,Has Company Logo,Fraud Score,Fraudulent
5274,Data Analyst,Global Solutions,4-6 LPA,1,No,320,Yes,0,No
5275,Marketing Manager,Global Solutions,15-20 LPA,3,Yes,560,Yes,1,No
5276,Intern,XYZ Corp,6-10 LPA,1,Yes,397,Yes,0,No
5277,Data Analyst,Innova,20+ LPA,7,No,113,No,2,No
5278,Business Analyst,Global Solutions,4-6 LPA,1,Yes,141,Yes,0,No
5279,Business Analyst,BrightFuture,2-4 LPA,3,No,652,No,1,No
5280,Work from Home,NextGen,6-10 LPA,2,No,674,No,1,No
5281,Intern,BrightFuture,4-6 LPA,3,Yes,363,No,1,No
5282,Data Analyst,Global Solutions,15-20 LPA,2,No,467,No,2,No
5283,Software Engineer,BrightFuture,10-15 LPA,3,No,452,No,1,No
5284,Intern,Global Solutions,20+ LPA,2,Yes,513,No,2,No
5285,Work from Home,TechSoft,6-10 LPA,7,Yes,246,No,1,No
5286,Work from Home,NextGen,4-6 LPA,7,Yes,469,Yes,0,No
5287,Intern,Innova,4-6 LPA,3,No,509,Yes,0,No
5288,Software Engineer,Innova,20+ LPA,5,Yes,354,Yes,1,No
5289,HR Executive,ABC Ltd,15-20 LPA,3,Yes,483,Yes,1,No
5290,HR Executive,ABC Ltd,15-20 LPA,1,Yes,654,Yes,1,No
5291,Data Analyst,NextGen,2-4 LPA,0,No,475,Yes,1,No
5292,HR Executive,Innova,15-20 LPA,7,Yes,619,Yes,1,No
5293,Marketing Manager,BrightFuture,4-6 LPA,2,No,265,No,1,No
5294,HR Executive,Global Solutions,10-15 LPA,1,Yes,621,Yes,0,No
5295,Marketing Manager,Global Solutions,15-20 LPA,3,No,42,Yes,2,No
5296,HR Executive,TechSoft,2-4 LPA,5,No,330,No,1,No
5297,Software Engineer,BrightFuture,4-6 LPA,7,No,434,Yes,0,No
5298,Data Analyst,BrightFuture,4-6 LPA,1,No,33,No,2,No
5299,Work from Home,BrightFuture,6-10 LPA,5,No,443,Yes,0,No
5300,Work from Home,BrightFuture,4-6 LPA,3,No,390,No,1,No
5301,HR Executive,BrightFuture,20+ LPA,2,No,126,Yes,1,No
5302,Data Analyst,Global Solutions,10-15 LPA,0,Yes,582,Yes,1,No
5303,Intern,Innova,15-20 LPA,5,No,674,No,2,No
5304,Software Engineer,ABC Ltd,6-10 LPA,0,Yes,749,Yes,1,No
5305,Data Analyst,TechSoft,20+ LPA,3,No,666,Yes,1,No
5306,Intern,XYZ Corp,10-15 LPA,7,Yes,526,No,1,No
5307,Work from Home,ABC Ltd,20+ LPA,7,No,258,Yes,1,No
5308,Data Analyst,Innova,10-15 LPA,5,Yes,596,No,1,No
5309,Software Engineer,Innova,4-6 LPA,0,No,756,No,2,No
5310,Marketing Manager,Global Solutions,20+ LPA,0,Yes,767,Yes,2,No
5311,Business Analyst,Innova,10-15 LPA,0,No,745,No,2,No
5312,Intern,BrightFuture,6-10 LPA,3,No,606,No,1,No
5313,Marketing Manager,TechSoft,4-6 LPA,0,Yes,23,No,3,Yes
5314,Software Engineer,Innova,2-4 LPA,3,No,658,No,1,No
5315,Data Analyst,NextGen,10-15 LPA,3,No,478,No,1,No
5316,Software Engineer,TechSoft,15-20 LPA,1,No,205,No,2,No
5317,Work from Home,NextGen,15-20 LPA,5,No,348,No,2,No
5318,Work from Home,TechSoft,6-10 LPA,2,Yes,78,No,2,No
5319,HR Executive,ABC Ltd,4-6 LPA,5,No,747,Yes,0,No
5320,Work from Home,NextGen,6-10 LPA,1,No,551,Yes,0,No
5321,Software Engineer,Innova,4-6 LPA,2,Yes,453,No,1,No
5322,HR Executive,Global Solutions,15-20 LPA,0,Yes,538,No,3,Yes
5323,Intern,NextGen,6-10 LPA,2,Yes,590,No,1,No
5324,Software Engineer,Global Solutions,20+ LPA,0,No,239,No,3,Yes
5325,Work from Home,NextGen,4-6 LPA,5,Yes,781,No,1,No
5326,Business Analyst,XYZ Corp,20+ LPA,3,Yes,727,No,2,No
5327,Work from Home,ABC Ltd,4-6 LPA,3,No,631,No,1,No
5328,Marketing Manager,XYZ Corp,6-10 LPA,5,No,722,No,1,No
5329,Work from Home,Innova,15-20 LPA,3,No,534,No,2,No
5330,HR Executive,ABC Ltd,20+ LPA,1,No,304,No,2,No
5331,Work from Home,TechSoft,10-15 LPA,5,Yes,161,No,1,No
5332,Software Engineer,ABC Ltd,4-6 LPA,0,No,440,Yes,1,No
5333,Intern,BrightFuture,10-15 LPA,0,Yes,560,Yes,1,No
5334,Intern,ABC Ltd,20+ LPA,7,Yes,702,No,2,No
5335,Marketing Manager,Innova,15-20 LPA,2,No,399,Yes,1,No
5336,Marketing Manager,Global Solutions,2-4 LPA,0,No,636,No,2,No
5337,Intern,ABC Ltd,20+ LPA,7,No,468,Yes,1,No
5338,Business Analyst,ABC Ltd,15-20 LPA,3,Yes,574,Yes,1,No
5339,Software Engineer,Global Solutions,20+ LPA,1,No,472,Yes,1,No
5340,HR Executive,ABC Ltd,6-10 LPA,1,Yes,753,No,1,No
5341,Software Engineer,TechSoft,4-6 LPA,5,Yes,265,Yes,0,No
5342,Software Engineer,ABC Ltd,20+ LPA,7,No,211,Yes,1,No
5343,Data Analyst,Global Solutions,6-10 LPA,2,No,220,Yes,0,No
5344,Intern,BrightFuture,15-20 LPA,0,No,110,Yes,2,No
5345,HR Executive,NextGen,6-10 LPA,2,Yes,122,Yes,0,No
5346,Software Engineer,Innova,6-10 LPA,0,Yes,654,Yes,1,No
5347,HR Executive,Global Solutions,20+ LPA,0,Yes,424,No,3,Yes
5348,Work from Home,TechSoft,10-15 LPA,5,Yes,577,No,1,No
5349,Work from Home,NextGen,20+ LPA,2,No,327,Yes,1,No
5350,Software Engineer,BrightFuture,4-6 LPA,3,No,657,No,1,No
5351,Business Analyst,Innova,6-10 LPA,7,No,131,No,1,No
5352,Intern,Global Solutions,15-20 LPA,7,No,281,Yes,1,No
5353,Business Analyst,TechSoft,15-20 LPA,0,Yes,735,No,3,Yes
5354,Data Analyst,NextGen,10-15 LPA,5,Yes,497,Yes,0,No
5355,Data Analyst,Innova,15-20 LPA,7,No,32,Yes,2,No
5356,Data Analyst,TechSoft,2-4 LPA,0,Yes,653,Yes,1,No
5357,Marketing Manager,BrightFuture,4-6 LPA,1,Yes,789,Yes,0,No
5358,Intern,TechSoft,20+ LPA,7,Yes,496,Yes,1,No
5359,Intern,XYZ Corp,6-10 LPA,2,No,713,Yes,0,No
5360,Business Analyst,BrightFuture,20+ LPA,5,No,701,Yes,1,No
5361,Marketing Manager,BrightFuture,10-15 LPA,3,Yes,426,No,1,No
5362,Data Analyst,Innova,15-20 LPA,3,No,576,No,2,No
5363,HR Executive,XYZ Corp,6-10 LPA,7,No,675,Yes,0,No
5364,Marketing Manager,Innova,6-10 LPA,2,Yes,697,No,1,No
5365,Software Engineer,XYZ Corp,2-4 LPA,7,Yes,613,Yes,0,No
5366,Marketing Manager,NextGen,20+ LPA,0,Yes,543,Yes,2,No
5367,Intern,NextGen,15-20 LPA,1,Yes,687,No,2,No
5368,Business Analyst,XYZ Corp,4-6 LPA,3,Yes,304,No,1,No
5369,Work from Home,TechSoft,2-4 LPA,3,Yes,275,No,1,No
5370,Data Analyst,TechSoft,2-4 LPA,5,Yes,728,No,1,No
5371,Marketing Manager,XYZ Corp,4-6 LPA,7,No,94,Yes,1,No
5372,Intern,XYZ Corp,20+ LPA,3,Yes,69,No,3,Yes
5373,HR Executive,XYZ Corp,4-6 LPA,5,Yes,430,No,1,No
5374,Software Engineer,TechSoft,2-4 LPA,1,No,663,Yes,0,No
5375,Work from Home,TechSoft,6-10 LPA,7,No,137,No,1,No
5376,Marketing Manager,BrightFuture,15-20 LPA,2,No,796,Yes,1,No
5377,Software Engineer,TechSoft,15-20 LPA,2,Yes,199,No,2,No
5378,Marketing Manager,Innova,20+ LPA,0,Yes,179,No,3,Yes
5379,Work from Home,NextGen,4-6 LPA,1,Yes,576,Yes,0,No
5380,Work from Home,Global Solutions,15-20 LPA,1,No,371,Yes,1,No
5381,Work from Home,TechSoft,4-6 LPA,0,Yes,227,No,2,No
5382,Marketing Manager,NextGen,20+ LPA,7,No,515,No,2,No
5383,Intern,TechSoft,20+ LPA,5,No,753,No,2,No
5384,Data Analyst,Innova,20+ LPA,3,No,786,Yes,1,No
5385,Data Analyst,Global Solutions,20+ LPA,3,Yes,530,No,2,No
5386,Software Engineer,Innova,20+ LPA,2,No,789,Yes,1,No
5387,Data Analyst,Innova,2-4 LPA,1,Yes,506,No,1,No
5388,Work from Home,BrightFuture,6-10 LPA,2,Yes,634,No,1,No
5389,Work from Home,XYZ Corp,15-20 LPA,1,Yes,474,Yes,1,No
5390,Software Engineer,Innova,4-6 LPA,3,No,683,Yes,0,No
5391,Work from Home,TechSoft,15-20 LPA,1,Yes,50,Yes,2,No
5392,HR Executive,Global Solutions,20+ LPA,7,No,77,Yes,2,No
5393,Work from Home,XYZ Corp,4-6 LPA,5,No,103,No,1,No
5394,HR Executive,Innova,2-4 LPA,0,No,206,No,2,No
5395,Business Analyst,ABC Ltd,20+ LPA,7,No,523,No,2,No
5396,Data Analyst,BrightFuture,10-15 LPA,7,Yes,527,No,1,No
5397,Data Analyst,XYZ Corp,20+ LPA,3,Yes,212,No,2,No
5398,Business Analyst,BrightFuture,6-10 LPA,2,Yes,621,Yes,0,No
5399,HR Executive,Global Solutions,2-4 LPA,2,No,123,Yes,0,No
5400,Business Analyst,BrightFuture,10-15 LPA,0,No,709,Yes,1,No
5401,Data Analyst,Innova,4-6 LPA,2,Yes,343,Yes,0,No
5402,Software Engineer,TechSoft,10-15 LPA,0,No,121,No,2,No
5403,Marketing Manager,NextGen,2-4 LPA,0,No,595,Yes,1,No
5404,HR Executive,Innova,20+ LPA,2,Yes,612,Yes,1,No
5405,HR Executive,XYZ Corp,6-10 LPA,5,Yes,357,Yes,0,No
5406,Work from Home,BrightFuture,4-6 LPA,3,No,587,No,1,No
5407,Marketing Manager,TechSoft,10-15 LPA,5,No,339,No,1,No
5408,Work from Home,Innova,6-10 LPA,2,Yes,299,Yes,0,No
5409,Intern,Global Solutions,20+ LPA,3,No,646,No,2,No
5410,Business Analyst,Global Solutions,2-4 LPA,1,No,110,No,1,No
5411,HR Executive,BrightFuture,2-4 LPA,7,Yes,474,No,1,No
5412,Marketing Manager,BrightFuture,15-20 LPA,5,No,89,Yes,2,No
5413,HR Executive,ABC Ltd,15-20 LPA,1,Yes,765,Yes,1,No
5414,Marketing Manager,Innova,10-15 LPA,0,No,512,Yes,1,No
5415,Intern,TechSoft,10-15 LPA,2,Yes,54,No,2,No
5416,Software Engineer,Innova,15-20 LPA,7,No,492,Yes,1,No
5417,Data Analyst,NextGen,20+ LPA,7,No,218,Yes,1,No
5418,HR Executive,Innova,2-4 LPA,5,No,668,Yes,0,No
5419,Business Analyst,TechSoft,15-20 LPA,1,Yes,393,Yes,1,No
5420,Work from Home,BrightFuture,20+ LPA,2,No,273,Yes,1,No
5421,Marketing Manager,BrightFuture,20+ LPA,0,Yes,745,Yes,2,No
5422,Work from Home,Innova,10-15 LPA,0,Yes,184,Yes,1,No
5423,Software Engineer,ABC Ltd,6-10 LPA,7,No,580,Yes,0,No
5424,Work from Home,Global Solutions,6-10 LPA,3,No,320,No,1,No
5425,Intern,NextGen,15-20 LPA,7,Yes,699,Yes,1,No
5426,HR Executive,ABC Ltd,10-15 LPA,1,Yes,705,No,1,No
5427,Marketing Manager,NextGen,15-20 LPA,3,Yes,709,Yes,1,No
5428,Software Engineer,BrightFuture,4-6 LPA,3,Yes,213,Yes,0,No
5429,Intern,Innova,10-15 LPA,1,Yes,492,Yes,0,No
5430,HR Executive,XYZ Corp,10-15 LPA,5,Yes,759,No,1,No
5431,Intern,XYZ Corp,15-20 LPA,7,No,718,No,2,No
5432,Software Engineer,TechSoft,15-20 LPA,1,No,718,No,2,No
5433,HR Executive,XYZ Corp,4-6 LPA,3,No,785,Yes,0,No
5434,HR Executive,XYZ Corp,6-10 LPA,1,Yes,701,Yes,0,No
5435,Intern,Innova,2-4 LPA,0,Yes,259,No,2,No
5436,HR Executive,NextGen,15-20 LPA,3,No,220,No,2,No
5437,Work from Home,ABC Ltd,2-4 LPA,1,No,105,Yes,0,No
5438,Intern,NextGen,2-4 LPA,3,Yes,639,Yes,0,No
5439,Software Engineer,Global Solutions,2-4 LPA,7,Yes,349,No,1,No
5440,Marketing Manager,ABC Ltd,15-20 LPA,7,Yes,298,Yes,1,No
5441,Work from Home,BrightFuture,6-10 LPA,2,Yes,197,No,1,No
5442,Data Analyst,TechSoft,20+ LPA,2,No,463,No,2,No
5443,Intern,Innova,6-10 LPA,5,Yes,688,Yes,0,No
5444,HR Executive,XYZ Corp,15-20 LPA,2,No,141,Yes,1,No
5445,Marketing Manager,Global Solutions,20+ LPA,5,No,76,No,3,Yes
5446,Marketing Manager,XYZ Corp,4-6 LPA,7,No,154,Yes,0,No
5447,Intern,Innova,10-15 LPA,3,Yes,449,No,1,No
5448,Work from Home,BrightFuture,2-4 LPA,7,Yes,351,No,1,No
5449,Software Engineer,ABC Ltd,4-6 LPA,7,No,523,No,1,No
5450,Marketing Manager,Global Solutions,4-6 LPA,2,Yes,589,Yes,0,No
5451,Business Analyst,XYZ Corp,15-20 LPA,0,No,525,No,3,Yes
5452,Business Analyst,NextGen,15-20 LPA,2,Yes,93,No,3,Yes
5453,HR Executive,Innova,4-6 LPA,0,Yes,348,No,2,No
5454,Data Analyst,TechSoft,6-10 LPA,1,No,616,No,1,No
5455,Marketing Manager,XYZ Corp,10-15 LPA,5,Yes,482,Yes,0,No
5456,Data Analyst,Global Solutions,10-15 LPA,5,No,746,No,1,No
5457,Marketing Manager,Innova,2-4 LPA,3,Yes,94,No,2,No
5458,HR Executive,Innova,15-20 LPA,5,Yes,753,No,2,No
5459,Software Engineer,Innova,4-6 LPA,5,Yes,66,No,2,No
5460,Intern,Global Solutions,20+ LPA,5,No,165,Yes,1,No
5461,Business Analyst,NextGen,20+ LPA,5,No,721,Yes,1,No
5462,Software Engineer,ABC Ltd,20+ LPA,0,No,113,Yes,2,No
5463,Business Analyst,BrightFuture,6-10 LPA,5,No,743,No,1,No
5464,Business Analyst,BrightFuture,20+ LPA,2,No,259,Yes,1,No
5465,Marketing Manager,NextGen,20+ LPA,7,No,408,Yes,1,No
5466,Intern,XYZ Corp,15-20 LPA,2,No,192,Yes,1,No
5467,HR Executive,Innova,20+ LPA,2,Yes,56,Yes,2,No
5468,Software Engineer,Global Solutions,10-15 LPA,3,No,505,No,1,No
5469,Data Analyst,Innova,6-10 LPA,7,Yes,84,No,2,No
5470,Software Engineer,Global Solutions,10-15 LPA,0,Yes,476,No,2,No
5471,Intern,BrightFuture,20+ LPA,2,Yes,662,Yes,1,No
5472,Intern,TechSoft,4-6 LPA,2,Yes,284,No,1,No
5473,Software Engineer,TechSoft,2-4 LPA,5,Yes,644,Yes,0,No
5474,Business Analyst,Global Solutions,2-4 LPA,7,Yes,739,Yes,0,No
5475,HR Executive,ABC Ltd,20+ LPA,1,Yes,83,No,3,Yes
5476,HR Executive,XYZ Corp,10-15 LPA,1,No,143,No,1,No
5477,Intern,Global Solutions,2-4 LPA,0,Yes,741,Yes,1,No
5478,Intern,BrightFuture,4-6 LPA,7,Yes,407,Yes,0,No
5479,Intern,TechSoft,15-20 LPA,7,Yes,404,No,2,No
5480,Business Analyst,Innova,10-15 LPA,0,Yes,254,Yes,1,No
5481,Data Analyst,Innova,6-10 LPA,3,No,610,Yes,0,No
5482,Marketing Manager,ABC Ltd,15-20 LPA,1,No,286,No,2,No
5483,Intern,XYZ Corp,2-4 LPA,5,No,221,Yes,0,No
5484,HR Executive,ABC Ltd,6-10 LPA,0,Yes,532,Yes,1,No
5485,HR Executive,NextGen,4-6 LPA,0,Yes,619,No,2,No
5486,Work from Home,Global Solutions,6-10 LPA,1,No,254,No,1,No
5487,Software Engineer,XYZ Corp,4-6 LPA,0,Yes,625,Yes,1,No
5488,Work from Home,Global Solutions,15-20 LPA,1,No,544,Yes,1,No
5489,Data Analyst,Innova,10-15 LPA,2,Yes,49,Yes,1,No
5490,Data Analyst,Global Solutions,20+ LPA,1,No,277,No,2,No
5491,Marketing Manager,XYZ Corp,4-6 LPA,3,Yes,567,No,1,No
5492,HR Executive,Global Solutions,15-20 LPA,3,No,704,No,2,No
5493,Software Engineer,BrightFuture,4-6 LPA,7,No,203,No,1,No
5494,Business Analyst,Global Solutions,15-20 LPA,3,Yes,168,No,2,No
5495,HR Executive,ABC Ltd,6-10 LPA,3,Yes,778,Yes,0,No
5496,Intern,Global Solutions,4-6 LPA,3,No,42,Yes,1,No
5497,Data Analyst,BrightFuture,4-6 LPA,1,No,194,Yes,0,No
5498,HR Executive,ABC Ltd,6-10 LPA,3,Yes,450,No,1,No
5499,Marketing Manager,XYZ Corp,4-6 LPA,1,Yes,687,No,1,No
5500,Work from Home,Global Solutions,4-6 LPA,3,Yes,130,No,1,No
5501,Data Analyst,NextGen,15-20 LPA,5,Yes,786,Yes,1,No
5502,HR Executive,TechSoft,4-6 LPA,2,No,466,No,1,No
5503,HR Executive,Innova,15-20 LPA,2,No,332,No,2,No
5504,HR Executive,Innova,20+ LPA,2,No,716,Yes,1,No
5505,Intern,NextGen,2-4 LPA,0,No,307,Yes,1,No
5506,Marketing Manager,Innova,4-6 LPA,2,Yes,374,No,1,No
5507,Intern,BrightFuture,10-15 LPA,3,Yes,48,No,2,No
5508,Work from Home,Global Solutions,6-10 LPA,2,No,660,Yes,0,No
5509,HR Executive,Global Solutions,15-20 LPA,0,No,663,No,3,Yes
5510,Work from Home,BrightFuture,15-20 LPA,0,No,324,Yes,2,No
5511,Data Analyst,Global Solutions,10-15 LPA,5,No,278,Yes,0,No
5512,Work from Home,Global Solutions,20+ LPA,0,No,725,Yes,2,No
5513,Intern,XYZ Corp,10-15 LPA,0,Yes,767,No,2,No
5514,Software Engineer,BrightFuture,4-6 LPA,5,Yes,360,No,1,No
5515,Marketing Manager,ABC Ltd,2-4 LPA,3,Yes,714,No,1,No
5516,Business Analyst,NextGen,4-6 LPA,0,Yes,762,Yes,1,No
5517,Work from Home,ABC Ltd,6-10 LPA,3,Yes,60,No,2,No
5518,Data Analyst,Innova,10-15 LPA,2,No,655,No,1,No
5519,Work from Home,XYZ Corp,2-4 LPA,1,Yes,396,No,1,No
5520,Software Engineer,Innova,15-20 LPA,2,No,118,Yes,1,No
5521,Business Analyst,XYZ Corp,15-20 LPA,0,Yes,267,No,3,Yes
5522,Data Analyst,XYZ Corp,20+ LPA,2,No,127,Yes,1,No
5523,Software Engineer,NextGen,4-6 LPA,3,No,605,Yes,0,No
5524,Data Analyst,ABC Ltd,10-15 LPA,2,No,299,Yes,0,No
5525,HR Executive,XYZ Corp,4-6 LPA,2,No,724,No,1,No
5526,Marketing Manager,TechSoft,10-15 LPA,5,No,499,Yes,0,No
5527,Software Engineer,TechSoft,20+ LPA,1,Yes,582,No,2,No
5528,Business Analyst,Global Solutions,4-6 LPA,5,Yes,262,No,1,No
5529,Data Analyst,Innova,2-4 LPA,0,Yes,189,Yes,1,No
5530,Data Analyst,TechSoft,4-6 LPA,5,Yes,701,Yes,0,No
5531,Software Engineer,XYZ Corp,6-10 LPA,5,Yes,171,No,1,No
5532,HR Executive,XYZ Corp,15-20 LPA,0,No,100,No,3,Yes
5533,Marketing Manager,BrightFuture,15-20 LPA,1,No,562,Yes,1,No
5534,Data Analyst,BrightFuture,2-4 LPA,2,Yes,211,No,1,No
5535,Data Analyst,NextGen,2-4 LPA,5,No,563,Yes,0,No
5536,Software Engineer,Global Solutions,10-15 LPA,5,Yes,440,No,1,No
5537,Intern,XYZ Corp,10-15 LPA,3,No,154,No,1,No
5538,Software Engineer,XYZ Corp,4-6 LPA,7,Yes,668,Yes,0,No
5539,Intern,Global Solutions,20+ LPA,2,Yes,463,No,2,No
5540,HR Executive,BrightFuture,4-6 LPA,7,No,490,No,1,No
5541,HR Executive,ABC Ltd,6-10 LPA,0,Yes,520,Yes,1,No
5542,Business Analyst,BrightFuture,6-10 LPA,3,Yes,381,Yes,0,No
5543,HR Executive,XYZ Corp,6-10 LPA,0,Yes,578,No,2,No
5544,Intern,XYZ Corp,4-6 LPA,7,No,33,No,2,No
5545,Software Engineer,NextGen,6-10 LPA,5,Yes,402,No,1,No
5546,Marketing Manager,BrightFuture,2-4 LPA,1,No,368,No,1,No
5547,Business Analyst,NextGen,15-20 LPA,1,Yes,348,No,2,No
5548,Business Analyst,TechSoft,10-15 LPA,2,Yes,489,Yes,0,No
5549,Intern,BrightFuture,10-15 LPA,7,Yes,796,No,1,No
5550,HR Executive,Innova,6-10 LPA,5,No,352,No,1,No
5551,Data Analyst,Innova,4-6 LPA,3,No,405,No,1,No
5552,HR Executive,XYZ Corp,4-6 LPA,2,No,225,Yes,0,No
5553,Marketing Manager,NextGen,4-6 LPA,2,No,112,No,1,No
5554,Business Analyst,BrightFuture,15-20 LPA,2,Yes,520,No,2,No
5555,Work from Home,TechSoft,2-4 LPA,5,No,55,Yes,1,No
5556,Intern,Innova,20+ LPA,7,No,265,No,2,No
5557,Intern,Global Solutions,4-6 LPA,5,No,66,Yes,1,No
5558,Data Analyst,NextGen,6-10 LPA,1,No,610,No,1,No
5559,Business Analyst,NextGen,10-15 LPA,3,Yes,29,No,2,No
5560,Business Analyst,Global Solutions,20+ LPA,7,Yes,349,Yes,1,No
5561,Software Engineer,Global Solutions,6-10 LPA,1,Yes,737,Yes,0,No
5562,Software Engineer,ABC Ltd,2-4 LPA,5,Yes,637,Yes,0,No
5563,Intern,Global Solutions,6-10 LPA,5,No,511,Yes,0,No
5564,Work from Home,Innova,15-20 LPA,3,No,109,Yes,1,No
5565,Intern,BrightFuture,15-20 LPA,2,No,433,No,2,No
5566,Data Analyst,BrightFuture,10-15 LPA,3,Yes,26,No,2,No
5567,Work from Home,ABC Ltd,15-20 LPA,7,No,356,Yes,1,No
5568,Business Analyst,NextGen,6-10 LPA,0,Yes,206,No,2,No
5569,Software Engineer,ABC Ltd,20+ LPA,0,Yes,732,No,3,Yes
5570,Data Analyst,XYZ Corp,15-20 LPA,3,Yes,197,Yes,1,No
5571,Business Analyst,ABC Ltd,2-4 LPA,0,No,752,Yes,1,No
5572,Intern,ABC Ltd,20+ LPA,2,No,522,Yes,1,No
5573,Marketing Manager,TechSoft,6-10 LPA,0,Yes,579,No,2,No
5574,Business Analyst,TechSoft,20+ LPA,1,Yes,701,Yes,1,No
5575,Intern,ABC Ltd,15-20 LPA,3,No,399,Yes,1,No
5576,HR Executive,TechSoft,4-6 LPA,2,No,75,No,2,No
5577,Data Analyst,NextGen,20+ LPA,1,No,422,No,2,No
5578,Marketing Manager,XYZ Corp,20+ LPA,0,Yes,482,Yes,2,No
5579,Software Engineer,TechSoft,2-4 LPA,3,No,515,No,1,No
5580,Work from Home,Global Solutions,15-20 LPA,5,No,718,No,2,No
5581,Work from Home,NextGen,4-6 LPA,5,Yes,144,No,1,No
5582,Business Analyst,NextGen,6-10 LPA,1,Yes,341,Yes,0,No
5583,Work from Home,TechSoft,2-4 LPA,5,Yes,293,No,1,No
5584,HR Executive,Global Solutions,4-6 LPA,0,No,611,Yes,1,No
5585,Work from Home,BrightFuture,4-6 LPA,3,No,127,Yes,0,No
5586,Intern,NextGen,10-15 LPA,0,Yes,145,Yes,1,No
5587,Software Engineer,Global Solutions,4-6 LPA,1,Yes,606,Yes,0,No
5588,HR Executive,Innova,2-4 LPA,0,Yes,683,Yes,1,No
5589,Marketing Manager,Innova,4-6 LPA,5,Yes,97,Yes,1,No
5590,Work from Home,BrightFuture,4-6 LPA,1,Yes,268,Yes,0,No
5591,Software Engineer,Global Solutions,4-6 LPA,2,No,403,No,1,No
5592,Business Analyst,TechSoft,20+ LPA,2,No,580,No,2,No
5593,HR Executive,NextGen,2-4 LPA,1,Yes,660,Yes,0,No
5594,Data Analyst,BrightFuture,15-20 LPA,2,Yes,376,No,2,No
5595,Business Analyst,XYZ Corp,2-4 LPA,5,No,750,Yes,0,No
5596,Intern,BrightFuture,15-20 LPA,3,Yes,706,No,2,No
5597,Work from Home,XYZ Corp,20+ LPA,5,No,161,No,2,No
5598,Software Engineer,BrightFuture,15-20 LPA,5,No,636,No,2,No
5599,Intern,BrightFuture,10-15 LPA,5,No,125,No,1,No
5600,Intern,XYZ Corp,10-15 LPA,5,Yes,791,No,1,No
5601,Data Analyst,TechSoft,20+ LPA,2,Yes,445,Yes,1,No
5602,Work from Home,Global Solutions,20+ LPA,0,Yes,660,No,3,Yes
5603,Work from Home,TechSoft,2-4 LPA,3,No,643,Yes,0,No
5604,Work from Home,ABC Ltd,10-15 LPA,7,No,621,No,1,No
5605,Software Engineer,TechSoft,20+ LPA,7,Yes,451,Yes,1,No
5606,Data Analyst,ABC Ltd,4-6 LPA,7,No,770,Yes,0,No
5607,Intern,ABC Ltd,2-4 LPA,5,Yes,579,No,1,No
5608,Work from Home,BrightFuture,6-10 LPA,2,No,554,Yes,0,No
5609,Marketing Manager,XYZ Corp,15-20 LPA,1,No,194,Yes,1,No
5610,Business Analyst,Global Solutions,4-6 LPA,2,No,623,No,1,No
5611,Work from Home,Innova,15-20 LPA,0,No,28,No,4,Yes
5612,Work from Home,NextGen,10-15 LPA,1,Yes,261,No,1,No
5613,Business Analyst,XYZ Corp,4-6 LPA,2,Yes,547,Yes,0,No
5614,Work from Home,TechSoft,6-10 LPA,0,No,752,Yes,1,No
5615,Work from Home,Innova,4-6 LPA,2,Yes,718,No,1,No
5616,Software Engineer,Innova,4-6 LPA,0,No,689,Yes,1,No
5617,Work from Home,BrightFuture,4-6 LPA,5,No,553,No,1,No
5618,Business Analyst,NextGen,15-20 LPA,0,Yes,380,Yes,2,No
5619,HR Executive,NextGen,6-10 LPA,5,Yes,779,Yes,0,No
5620,Software Engineer,XYZ Corp,10-15 LPA,5,Yes,105,Yes,0,No
5621,Work from Home,Global Solutions,10-15 LPA,7,No,555,No,1,No
5622,Intern,TechSoft,4-6 LPA,2,Yes,398,No,1,No
5623,Business Analyst,BrightFuture,2-4 LPA,3,Yes,755,Yes,0,No
5624,Business Analyst,NextGen,6-10 LPA,0,No,40,No,3,Yes
5625,Intern,TechSoft,10-15 LPA,0,No,393,No,2,No
5626,Software Engineer,XYZ Corp,10-15 LPA,1,Yes,527,No,1,No
5627,Work from Home,BrightFuture,20+ LPA,3,No,256,No,2,No
5628,Data Analyst,NextGen,20+ LPA,3,No,574,Yes,1,No
5629,Intern,Global Solutions,2-4 LPA,5,No,87,Yes,1,No
5630,Data Analyst,NextGen,2-4 LPA,2,Yes,713,Yes,0,No
5631,Data Analyst,XYZ Corp,6-10 LPA,2,Yes,105,Yes,0,No
5632,Data Analyst,NextGen,20+ LPA,2,Yes,380,No,2,No
5633,Intern,Innova,10-15 LPA,3,No,656,Yes,0,No
5634,Work from Home,BrightFuture,20+ LPA,5,Yes,552,No,2,No
5635,Software Engineer,ABC Ltd,4-6 LPA,5,No,483,No,1,No
5636,Marketing Manager,NextGen,4-6 LPA,7,No,423,Yes,0,No
5637,Data Analyst,Global Solutions,10-15 LPA,7,Yes,68,Yes,1,No
5638,Intern,NextGen,4-6 LPA,2,No,325,Yes,0,No
5639,Intern,NextGen,4-6 LPA,5,Yes,639,No,1,No
5640,Business Analyst,ABC Ltd,4-6 LPA,0,No,718,No,2,No
5641,Software Engineer,NextGen,10-15 LPA,2,Yes,66,No,2,No
5642,Marketing Manager,Global Solutions,10-15 LPA,1,No,764,No,1,No
5643,Marketing Manager,BrightFuture,10-15 LPA,2,Yes,53,No,2,No
5644,HR Executive,ABC Ltd,6-10 LPA,1,No,480,No,1,No
